,Unnamed: 0,image_name,image_url
30,30.0,8dd6912439a4149c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/8dd6912439a4149c.jpg
31,31.0,0597b56c8817d453.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/0597b56c8817d453.jpg
32,32.0,ca9955980b9b6897.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ca9955980b9b6897.jpg
33,33.0,c0969e30fa49150f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c0969e30fa49150f.jpg
34,34.0,66745d8411ae98c9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/66745d8411ae98c9.jpg
35,35.0,2e330834aff8a4de.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/2e330834aff8a4de.jpg
36,36.0,3c8567cfe0187c43.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/3c8567cfe0187c43.jpg
37,37.0,2df752256cd41bf5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/2df752256cd41bf5.jpg
38,38.0,1b50ee203ab8062e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1b50ee203ab8062e.jpg
39,39.0,4508f24f36262e3b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4508f24f36262e3b.jpg
40,40.0,29b7026b6c1d27a0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/29b7026b6c1d27a0.jpg
41,41.0,d51eab0318c32901.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d51eab0318c32901.jpg
42,42.0,75ce19dae014af08.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/75ce19dae014af08.jpg
43,43.0,8af61572eb78369e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/8af61572eb78369e.jpg
44,44.0,6964c146bf4b954e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/6964c146bf4b954e.jpg
45,45.0,ca06f6afda1ab97f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ca06f6afda1ab97f.jpg
46,46.0,a992ed9a815c47da.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a992ed9a815c47da.jpg
47,47.0,a00f66d96ab42e8d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a00f66d96ab42e8d.jpg
48,48.0,c1a2c2ce785ef74c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c1a2c2ce785ef74c.jpg
49,49.0,effd97287e6faa5e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/effd97287e6faa5e.jpg
50,50.0,16df503ba33a1313.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/16df503ba33a1313.jpg
51,51.0,de185e5152e52548.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/de185e5152e52548.jpg
52,52.0,135b6ce876219820.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/135b6ce876219820.jpg
53,53.0,c6642496ab3718ca.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c6642496ab3718ca.jpg
54,54.0,8ab8de8203e21cf3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/8ab8de8203e21cf3.jpg
55,55.0,05bccc1559d41f53.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/05bccc1559d41f53.jpg
56,56.0,83c8fe8a8a9ad51c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/83c8fe8a8a9ad51c.jpg
57,57.0,1e5ebbc4113bec44.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1e5ebbc4113bec44.jpg
58,58.0,4148f86b687699a5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4148f86b687699a5.jpg
59,59.0,4d06aaa10b066527.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4d06aaa10b066527.jpg
60,60.0,a806afcdc63693e9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a806afcdc63693e9.jpg
61,61.0,5b48128c2b7e8a31.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/5b48128c2b7e8a31.jpg
62,62.0,44a2fdfbbc93ee92.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/44a2fdfbbc93ee92.jpg
63,63.0,d46c444a6e0ba8ba.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d46c444a6e0ba8ba.jpg
64,64.0,a1e07e064a9f36d0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a1e07e064a9f36d0.jpg
65,65.0,432fcd19c6a4d42e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/432fcd19c6a4d42e.jpg
66,66.0,124abad9f4c723b8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/124abad9f4c723b8.jpg
67,67.0,cb4e2a9269920cde.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cb4e2a9269920cde.jpg
68,68.0,c4e673a91b9bdf36.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c4e673a91b9bdf36.jpg
69,69.0,1a67b12e133404bf.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1a67b12e133404bf.jpg
70,70.0,012b6e4c1e4fdd1e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/012b6e4c1e4fdd1e.jpg
71,71.0,1b1d6519fbc8cd70.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1b1d6519fbc8cd70.jpg
72,72.0,36c954aba21d4b66.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/36c954aba21d4b66.jpg
73,73.0,db5a3910e6dd26de.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/db5a3910e6dd26de.jpg
74,74.0,64b5952fcd7fb5c0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/64b5952fcd7fb5c0.jpg
75,75.0,ff2853d6af65bc82.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ff2853d6af65bc82.jpg
76,76.0,b500120b31e8ed24.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b500120b31e8ed24.jpg
77,77.0,fb1acccabe2ad3b1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/fb1acccabe2ad3b1.jpg
78,78.0,6495c7f282f4cf93.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/6495c7f282f4cf93.jpg
79,79.0,13eecd77d9596b63.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/13eecd77d9596b63.jpg
80,80.0,cbd0c298ec8f31f5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cbd0c298ec8f31f5.jpg
81,81.0,569e818f18eee86e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/569e818f18eee86e.jpg
82,82.0,2441e669c860fa4a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/2441e669c860fa4a.jpg
83,83.0,ec33a957da2a786c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ec33a957da2a786c.jpg
84,84.0,b451743f1474e6c1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b451743f1474e6c1.jpg
85,85.0,1ca13af59ee868e8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1ca13af59ee868e8.jpg
86,86.0,70450b2a394ef0eb.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/70450b2a394ef0eb.jpg
87,87.0,2bee9b3fb726d09a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/2bee9b3fb726d09a.jpg
88,88.0,f331a98e63e5ed2b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f331a98e63e5ed2b.jpg
89,89.0,70b6aeaa5990e9c0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/70b6aeaa5990e9c0.jpg
90,90.0,9e3590d536d617a1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/9e3590d536d617a1.jpg
91,91.0,ab1a82c69a8b33dc.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ab1a82c69a8b33dc.jpg
92,92.0,12ccd1770c46e528.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/12ccd1770c46e528.jpg
93,93.0,24c6c76efae3db72.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/24c6c76efae3db72.jpg
94,94.0,fd635a7e4563d567.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/fd635a7e4563d567.jpg
95,95.0,01acdd42667fc0a6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/01acdd42667fc0a6.jpg
96,96.0,accf6a237b3db844.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/accf6a237b3db844.jpg
97,97.0,bf5feeffbf6c3f50.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/bf5feeffbf6c3f50.jpg
98,98.0,776c338293ada792.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/776c338293ada792.jpg
99,99.0,f1c83e72151d7cb7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f1c83e72151d7cb7.jpg
100,100.0,e46fff0b4ff60de6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e46fff0b4ff60de6.jpg
101,101.0,e4860862ef18993d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e4860862ef18993d.jpg
102,102.0,0157e44854a96684.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/0157e44854a96684.jpg
103,103.0,2bf65b07ddabb144.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/2bf65b07ddabb144.jpg
104,104.0,f58b9edaf11038e4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f58b9edaf11038e4.jpg
105,105.0,35f2722ca1176784.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/35f2722ca1176784.jpg
106,106.0,91134bbe1721c31a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/91134bbe1721c31a.jpg
107,107.0,66d61cf71cee34c1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/66d61cf71cee34c1.jpg
108,108.0,7a6febea016691ed.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/7a6febea016691ed.jpg
109,109.0,615926279548a2b0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/615926279548a2b0.jpg
110,110.0,f71e4049a728f911.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f71e4049a728f911.jpg
111,111.0,31735e593b29f38b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/31735e593b29f38b.jpg
112,112.0,93a0a75417a6c868.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/93a0a75417a6c868.jpg
113,113.0,cede98220b50b430.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cede98220b50b430.jpg
114,114.0,e697475bac209e88.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e697475bac209e88.jpg
115,115.0,fdf8659bed53591c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/fdf8659bed53591c.jpg
116,116.0,45ba2ef03039779b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/45ba2ef03039779b.jpg
117,117.0,68df2871554321c2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/68df2871554321c2.jpg
118,118.0,0223f8eb5849c8ee.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/0223f8eb5849c8ee.jpg
119,119.0,e50e3c450455244b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e50e3c450455244b.jpg
120,120.0,4a947e11df727ec7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4a947e11df727ec7.jpg
121,121.0,4a8ae51aa3fc8bca.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4a8ae51aa3fc8bca.jpg
122,122.0,bb28a17f95cba50c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/bb28a17f95cba50c.jpg
123,123.0,d757b587bc1fe49e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d757b587bc1fe49e.jpg
124,124.0,f26853c8a5a0e54c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f26853c8a5a0e54c.jpg
125,125.0,350816273dfbe8f9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/350816273dfbe8f9.jpg
126,126.0,95db6631c8b6c550.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/95db6631c8b6c550.jpg
127,127.0,33893161ce097ffe.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/33893161ce097ffe.jpg
128,128.0,c9121acc929f019c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c9121acc929f019c.jpg
129,129.0,a431f2263142a5ca.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a431f2263142a5ca.jpg
130,130.0,07fafc929ec879e6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/07fafc929ec879e6.jpg
131,131.0,79633512fdd6e537.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/79633512fdd6e537.jpg
132,132.0,c798e66b8ff88931.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c798e66b8ff88931.jpg
133,133.0,3843864acceaa9f0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/3843864acceaa9f0.jpg
134,134.0,018eced49b7a76b0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/018eced49b7a76b0.jpg
135,135.0,d866b4f1d86aa8da.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d866b4f1d86aa8da.jpg
136,136.0,f2b0bafe2ea86ac4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f2b0bafe2ea86ac4.jpg
137,137.0,b658de7b24ed2f10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b658de7b24ed2f10.jpg
138,138.0,3a9c534fb4dd3be8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/3a9c534fb4dd3be8.jpg
139,139.0,f6c890cd0b6488c7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f6c890cd0b6488c7.jpg
140,140.0,0b687e6fbd09dc5f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/0b687e6fbd09dc5f.jpg
141,141.0,cf6b00b19d59243d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cf6b00b19d59243d.jpg
142,142.0,42157e2936df38db.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/42157e2936df38db.jpg
143,143.0,26bd6a3ce0e883ad.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/26bd6a3ce0e883ad.jpg
144,144.0,d1cde7356f6dfb7b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d1cde7356f6dfb7b.jpg
145,145.0,f9e7afc4aaccd454.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f9e7afc4aaccd454.jpg
146,146.0,f48beede6c2bed07.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f48beede6c2bed07.jpg
147,147.0,74c8dd5974a8ff0c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/74c8dd5974a8ff0c.jpg
148,148.0,5c7706093008bf0c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/5c7706093008bf0c.jpg
149,149.0,ee51b189f07d1456.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ee51b189f07d1456.jpg
150,150.0,6c16127d874ed0f8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/6c16127d874ed0f8.jpg
151,151.0,a796194bf2c8090e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a796194bf2c8090e.jpg
152,152.0,d1d136df6de717c9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d1d136df6de717c9.jpg
153,153.0,cf4e0e54b4bc3e4f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cf4e0e54b4bc3e4f.jpg
154,154.0,1eba0625fdfccdf8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1eba0625fdfccdf8.jpg
155,155.0,67f5b5e2366fd244.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/67f5b5e2366fd244.jpg
156,156.0,453c46d25ed7932a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/453c46d25ed7932a.jpg
157,157.0,3aaec6c4cb13f11c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/3aaec6c4cb13f11c.jpg
158,158.0,748f12bbb37bfb37.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/748f12bbb37bfb37.jpg
159,159.0,63a3e31c92b20d9c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/63a3e31c92b20d9c.jpg
160,160.0,9fb2c3cee6c7a2a9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/9fb2c3cee6c7a2a9.jpg
161,161.0,dca6ee28b12a3948.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/dca6ee28b12a3948.jpg
162,162.0,80c32795d74904c7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/80c32795d74904c7.jpg
163,163.0,8d3afde28b20921a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/8d3afde28b20921a.jpg
164,164.0,0bd8b0dc3dd2fc6a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/0bd8b0dc3dd2fc6a.jpg
165,165.0,c9505cc87612cf51.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c9505cc87612cf51.jpg
166,166.0,b749b750c534a62f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b749b750c534a62f.jpg
167,167.0,30c75024c50b80e5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/30c75024c50b80e5.jpg
168,168.0,388a9d1e00a82631.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/388a9d1e00a82631.jpg
169,169.0,382fdd422a923f4e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/382fdd422a923f4e.jpg
170,170.0,2e0e392e9443ff01.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/2e0e392e9443ff01.jpg
171,171.0,a21819e8e11535bd.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a21819e8e11535bd.jpg
172,172.0,abe0fc5758318110.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/abe0fc5758318110.jpg
173,173.0,e0091933fbe29934.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e0091933fbe29934.jpg
174,174.0,3c9ab4447441f792.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/3c9ab4447441f792.jpg
175,175.0,37e781fd39b2cc7d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/37e781fd39b2cc7d.jpg
176,176.0,c1c5e27d223bc0e6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c1c5e27d223bc0e6.jpg
177,177.0,07b7455bd80ae72d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/07b7455bd80ae72d.jpg
178,178.0,657c2a811d76516f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/657c2a811d76516f.jpg
179,179.0,11730d4f5eb828e9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/11730d4f5eb828e9.jpg
180,180.0,b4e757f7340ee21f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b4e757f7340ee21f.jpg
181,181.0,daf19616c6d836fd.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/daf19616c6d836fd.jpg
182,182.0,d09523a5a3eb2f1d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d09523a5a3eb2f1d.jpg
183,183.0,61e4fb8b27bb57c7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/61e4fb8b27bb57c7.jpg
184,184.0,cfa2ad6ae0019625.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cfa2ad6ae0019625.jpg
185,185.0,8c1902608e3e817c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/8c1902608e3e817c.jpg
186,186.0,097bda389b57c067.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/097bda389b57c067.jpg
187,187.0,98da363f1eb3e693.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/98da363f1eb3e693.jpg
188,188.0,de2d0721457f1998.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/de2d0721457f1998.jpg
189,189.0,c1ad2fc9b886babc.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c1ad2fc9b886babc.jpg
190,190.0,e68d4b9c0328fddf.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e68d4b9c0328fddf.jpg
191,191.0,195e8accaa6f021a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/195e8accaa6f021a.jpg
192,192.0,b0887ace50cdc169.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b0887ace50cdc169.jpg
193,193.0,835545c99d605f65.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/835545c99d605f65.jpg
194,194.0,cc04698e9b611c5f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cc04698e9b611c5f.jpg
