,image_name,image_url
57,1e5ebbc4113bec44.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1e5ebbc4113bec44.jpg
58,4148f86b687699a5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4148f86b687699a5.jpg
59,4d06aaa10b066527.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4d06aaa10b066527.jpg
60,a806afcdc63693e9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a806afcdc63693e9.jpg
61,5b48128c2b7e8a31.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/5b48128c2b7e8a31.jpg
62,44a2fdfbbc93ee92.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/44a2fdfbbc93ee92.jpg
63,d46c444a6e0ba8ba.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d46c444a6e0ba8ba.jpg
64,a1e07e064a9f36d0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a1e07e064a9f36d0.jpg
65,432fcd19c6a4d42e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/432fcd19c6a4d42e.jpg
66,124abad9f4c723b8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/124abad9f4c723b8.jpg
67,cb4e2a9269920cde.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cb4e2a9269920cde.jpg
68,c4e673a91b9bdf36.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c4e673a91b9bdf36.jpg
69,1a67b12e133404bf.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1a67b12e133404bf.jpg
70,012b6e4c1e4fdd1e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/012b6e4c1e4fdd1e.jpg
71,1b1d6519fbc8cd70.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1b1d6519fbc8cd70.jpg
72,36c954aba21d4b66.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/36c954aba21d4b66.jpg
73,db5a3910e6dd26de.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/db5a3910e6dd26de.jpg
74,64b5952fcd7fb5c0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/64b5952fcd7fb5c0.jpg
75,ff2853d6af65bc82.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ff2853d6af65bc82.jpg
76,b500120b31e8ed24.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b500120b31e8ed24.jpg
77,fb1acccabe2ad3b1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/fb1acccabe2ad3b1.jpg
78,6495c7f282f4cf93.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/6495c7f282f4cf93.jpg
79,13eecd77d9596b63.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/13eecd77d9596b63.jpg
80,cbd0c298ec8f31f5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cbd0c298ec8f31f5.jpg
81,569e818f18eee86e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/569e818f18eee86e.jpg
82,2441e669c860fa4a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/2441e669c860fa4a.jpg
83,ec33a957da2a786c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ec33a957da2a786c.jpg
84,b451743f1474e6c1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b451743f1474e6c1.jpg
85,1ca13af59ee868e8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1ca13af59ee868e8.jpg
86,70450b2a394ef0eb.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/70450b2a394ef0eb.jpg
87,2bee9b3fb726d09a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/2bee9b3fb726d09a.jpg
88,f331a98e63e5ed2b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f331a98e63e5ed2b.jpg
89,70b6aeaa5990e9c0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/70b6aeaa5990e9c0.jpg
90,9e3590d536d617a1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/9e3590d536d617a1.jpg
91,ab1a82c69a8b33dc.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ab1a82c69a8b33dc.jpg
92,12ccd1770c46e528.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/12ccd1770c46e528.jpg
93,24c6c76efae3db72.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/24c6c76efae3db72.jpg
94,fd635a7e4563d567.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/fd635a7e4563d567.jpg
95,01acdd42667fc0a6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/01acdd42667fc0a6.jpg
96,accf6a237b3db844.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/accf6a237b3db844.jpg
97,bf5feeffbf6c3f50.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/bf5feeffbf6c3f50.jpg
98,776c338293ada792.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/776c338293ada792.jpg
99,f1c83e72151d7cb7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f1c83e72151d7cb7.jpg
100,e46fff0b4ff60de6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e46fff0b4ff60de6.jpg
101,e4860862ef18993d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e4860862ef18993d.jpg
102,0157e44854a96684.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/0157e44854a96684.jpg
103,2bf65b07ddabb144.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/2bf65b07ddabb144.jpg
104,f58b9edaf11038e4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f58b9edaf11038e4.jpg
105,35f2722ca1176784.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/35f2722ca1176784.jpg
106,91134bbe1721c31a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/91134bbe1721c31a.jpg
107,66d61cf71cee34c1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/66d61cf71cee34c1.jpg
108,7a6febea016691ed.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/7a6febea016691ed.jpg
109,615926279548a2b0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/615926279548a2b0.jpg
110,f71e4049a728f911.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f71e4049a728f911.jpg
111,31735e593b29f38b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/31735e593b29f38b.jpg
112,93a0a75417a6c868.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/93a0a75417a6c868.jpg
113,cede98220b50b430.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cede98220b50b430.jpg
114,e697475bac209e88.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e697475bac209e88.jpg
115,fdf8659bed53591c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/fdf8659bed53591c.jpg
116,45ba2ef03039779b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/45ba2ef03039779b.jpg
117,68df2871554321c2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/68df2871554321c2.jpg
118,0223f8eb5849c8ee.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/0223f8eb5849c8ee.jpg
119,e50e3c450455244b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e50e3c450455244b.jpg
120,4a947e11df727ec7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4a947e11df727ec7.jpg
121,4a8ae51aa3fc8bca.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4a8ae51aa3fc8bca.jpg
122,bb28a17f95cba50c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/bb28a17f95cba50c.jpg
123,d757b587bc1fe49e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d757b587bc1fe49e.jpg
124,f26853c8a5a0e54c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f26853c8a5a0e54c.jpg
125,350816273dfbe8f9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/350816273dfbe8f9.jpg
126,95db6631c8b6c550.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/95db6631c8b6c550.jpg
127,33893161ce097ffe.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/33893161ce097ffe.jpg
128,c9121acc929f019c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c9121acc929f019c.jpg
129,a431f2263142a5ca.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a431f2263142a5ca.jpg
130,07fafc929ec879e6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/07fafc929ec879e6.jpg
131,79633512fdd6e537.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/79633512fdd6e537.jpg
132,c798e66b8ff88931.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c798e66b8ff88931.jpg
133,3843864acceaa9f0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/3843864acceaa9f0.jpg
134,018eced49b7a76b0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/018eced49b7a76b0.jpg
135,d866b4f1d86aa8da.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d866b4f1d86aa8da.jpg
136,f2b0bafe2ea86ac4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f2b0bafe2ea86ac4.jpg
137,b658de7b24ed2f10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b658de7b24ed2f10.jpg
138,3a9c534fb4dd3be8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/3a9c534fb4dd3be8.jpg
139,f6c890cd0b6488c7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f6c890cd0b6488c7.jpg
140,0b687e6fbd09dc5f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/0b687e6fbd09dc5f.jpg
141,cf6b00b19d59243d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cf6b00b19d59243d.jpg
142,42157e2936df38db.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/42157e2936df38db.jpg
143,26bd6a3ce0e883ad.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/26bd6a3ce0e883ad.jpg
144,d1cde7356f6dfb7b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d1cde7356f6dfb7b.jpg
145,f9e7afc4aaccd454.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f9e7afc4aaccd454.jpg
146,f48beede6c2bed07.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f48beede6c2bed07.jpg
147,74c8dd5974a8ff0c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/74c8dd5974a8ff0c.jpg
148,5c7706093008bf0c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/5c7706093008bf0c.jpg
149,ee51b189f07d1456.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ee51b189f07d1456.jpg
150,6c16127d874ed0f8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/6c16127d874ed0f8.jpg
151,a796194bf2c8090e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a796194bf2c8090e.jpg
152,d1d136df6de717c9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d1d136df6de717c9.jpg
153,cf4e0e54b4bc3e4f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cf4e0e54b4bc3e4f.jpg
154,1eba0625fdfccdf8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1eba0625fdfccdf8.jpg
155,67f5b5e2366fd244.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/67f5b5e2366fd244.jpg
156,453c46d25ed7932a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/453c46d25ed7932a.jpg
157,3aaec6c4cb13f11c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/3aaec6c4cb13f11c.jpg
158,748f12bbb37bfb37.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/748f12bbb37bfb37.jpg
159,63a3e31c92b20d9c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/63a3e31c92b20d9c.jpg
160,9fb2c3cee6c7a2a9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/9fb2c3cee6c7a2a9.jpg
161,dca6ee28b12a3948.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/dca6ee28b12a3948.jpg
162,80c32795d74904c7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/80c32795d74904c7.jpg
163,8d3afde28b20921a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/8d3afde28b20921a.jpg
164,0bd8b0dc3dd2fc6a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/0bd8b0dc3dd2fc6a.jpg
165,c9505cc87612cf51.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c9505cc87612cf51.jpg
166,b749b750c534a62f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b749b750c534a62f.jpg
167,30c75024c50b80e5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/30c75024c50b80e5.jpg
168,388a9d1e00a82631.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/388a9d1e00a82631.jpg
169,382fdd422a923f4e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/382fdd422a923f4e.jpg
170,2e0e392e9443ff01.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/2e0e392e9443ff01.jpg
171,a21819e8e11535bd.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a21819e8e11535bd.jpg
172,abe0fc5758318110.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/abe0fc5758318110.jpg
173,e0091933fbe29934.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e0091933fbe29934.jpg
174,3c9ab4447441f792.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/3c9ab4447441f792.jpg
175,37e781fd39b2cc7d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/37e781fd39b2cc7d.jpg
176,c1c5e27d223bc0e6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c1c5e27d223bc0e6.jpg
177,07b7455bd80ae72d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/07b7455bd80ae72d.jpg
178,657c2a811d76516f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/657c2a811d76516f.jpg
179,11730d4f5eb828e9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/11730d4f5eb828e9.jpg
180,b4e757f7340ee21f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b4e757f7340ee21f.jpg
181,daf19616c6d836fd.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/daf19616c6d836fd.jpg
182,d09523a5a3eb2f1d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d09523a5a3eb2f1d.jpg
183,61e4fb8b27bb57c7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/61e4fb8b27bb57c7.jpg
184,cfa2ad6ae0019625.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cfa2ad6ae0019625.jpg
185,8c1902608e3e817c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/8c1902608e3e817c.jpg
186,097bda389b57c067.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/097bda389b57c067.jpg
187,98da363f1eb3e693.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/98da363f1eb3e693.jpg
188,de2d0721457f1998.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/de2d0721457f1998.jpg
189,c1ad2fc9b886babc.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c1ad2fc9b886babc.jpg
190,e68d4b9c0328fddf.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e68d4b9c0328fddf.jpg
191,195e8accaa6f021a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/195e8accaa6f021a.jpg
192,b0887ace50cdc169.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b0887ace50cdc169.jpg
193,835545c99d605f65.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/835545c99d605f65.jpg
194,cc04698e9b611c5f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cc04698e9b611c5f.jpg
195,dd2457f712367cd9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/dd2457f712367cd9.jpg
196,023c2b2018681ae0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/023c2b2018681ae0.jpg
197,d5bd8dcb849512e1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d5bd8dcb849512e1.jpg
198,a25cc9bedff9ecfe.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a25cc9bedff9ecfe.jpg
199,46ffe06fd042d94e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/46ffe06fd042d94e.jpg
200,9cc0334419b198ce.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/9cc0334419b198ce.jpg
201,49002aefa81758fc.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/49002aefa81758fc.jpg
202,e5856dd095e2c4ac.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e5856dd095e2c4ac.jpg
203,63b12f7c22c1f9a6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/63b12f7c22c1f9a6.jpg
204,40cd4de7a84c41ef.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/40cd4de7a84c41ef.jpg
205,421fde4b3e381b81.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/421fde4b3e381b81.jpg
206,665afd256a4392fc.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/665afd256a4392fc.jpg
